Date,Vau Dejes Meteo - Air temperature - Raw,Kukes Meteo - Air temperature - Raw,Okshtun Meteo - Air temperature - Raw,Koman Meteo - Air temperature - Raw,Dragobi Meteo - Air temperature - Raw,Fierze Meteo - Air temperature - Raw,Lin Meteo - Air temperature - Raw,Theth Meteo - Air temperature - Raw,Peshkopi Meteo - Air temperature - Raw,Zogaj Meteo - Air temperature - Raw,Puke Meteo - Air temperature - Raw,Shishtavec Meteo - Air temperature - Raw
18-12-2017 08:18:00,5.4,,,,,,,,,,,
18-12-2017 08:20:00,5.4,,,,,,,,,,,
18-12-2017 08:21:00,5.5,,,,,,,,,,,
18-12-2017 08:23:00,5.5,,,,,,,,,,,
18-12-2017 08:25:00,5.5,,,,,,,,,,,
18-12-2017 08:26:00,5.8,,,,,,,,,,,
18-12-2017 08:28:00,5.9,,,,,,,,,,,
18-12-2017 08:30:00,6,0.2,-2,4.4,,3,,,,,,
18-12-2017 08:31:00,6.2,,,,,,,,,,,
18-12-2017 08:33:00,6.2,,,,,,,,,,,
18-12-2017 08:35:00,6.1,,,,,,,,,,,
18-12-2017 08:36:00,6.1,,,,,,,,,,,
18-12-2017 08:38:00,6,,,,,,,,,,,
18-12-2017 08:40:00,6.1,,,,,,,,,,,
18-12-2017 08:41:00,6.2,,,,,,,,,,,
18-12-2017 08:43:00,6.5,,,,,,,,,,,
18-12-2017 08:45:00,6.6,,,,,3.1,,,,,,
18-12-2017 08:46:00,6.5,,,,,,,,,,,
18-12-2017 08:48:00,6.2,,,,,,,,,,,
18-12-2017 08:50:00,6.1,,,,,,,,,,,
18-12-2017 08:51:00,6.1,,,,,,,,,,,
18-12-2017 08:53:00,6.3,,,,,,,,,,,
18-12-2017 08:55:00,6.5,,,,,,,,,,,
18-12-2017 08:56:00,6.5,,,,,,,,,,,
18-12-2017 08:58:00,6.3,,,,,,,,,,,
18-12-2017 09:00:00,6.1,0.5,-1.2,4.5,,3.2,,,,,,
18-12-2017 09:01:00,6,,,,,,,,,,,
18-12-2017 09:03:00,6,,,,,,,,,,,
18-12-2017 09:05:00,6,,,,,,,,,,,
18-12-2017 09:06:00,5.9,,,,,,,,,,,
18-12-2017 09:08:00,6,,,,,,,,,,,
18-12-2017 09:10:00,6,,,,,,,,,,,
18-12-2017 09:11:00,6.1,,,,,,,,,,,
18-12-2017 09:13:00,6.1,,,,,,,,,,,
18-12-2017 09:15:00,6.1,,,,,3.4,,,,,,
18-12-2017 09:16:00,6.1,,,,,,,,,,,
18-12-2017 09:18:00,6.1,,,,,,,,,,,
18-12-2017 09:20:00,6.1,,,,,,,,,,,
18-12-2017 09:21:00,6,,,,,,,,,,,
18-12-2017 09:23:00,6.1,,,,,,,,,,,
18-12-2017 09:25:00,6.1,,,,,,,,,,,
18-12-2017 09:26:00,6.2,,,,,,,,,,,
18-12-2017 09:28:00,6.1,,,,,,,,,,,
18-12-2017 09:30:00,6,0.7,-1,4.6,,3.3,,,,,,
18-12-2017 09:31:00,6,,,,,,,,,,,
18-12-2017 09:33:00,6.1,,,,,,,,,,,
18-12-2017 09:35:00,6.1,,,,,,,,,,,
18-12-2017 09:36:00,6.3,,,,,,,,,,,
18-12-2017 09:38:00,6.2,,,,,,,,,,,
18-12-2017 09:40:00,6.1,,,,,,,,,,,
18-12-2017 09:41:00,6.1,,,,,,,,,,,
18-12-2017 09:43:00,6.1,,,,,,,,,,,
18-12-2017 09:45:00,6.1,,,,,3.3,,,,,,
18-12-2017 09:46:00,6.1,,,,,,,,,,,
18-12-2017 09:48:00,6.1,,,,,,,,,,,
18-12-2017 09:50:00,6,,,,,,,,,,,
18-12-2017 09:51:00,6,,,,,,,,,,,
18-12-2017 09:53:00,6.1,,,,,,,,,,,
18-12-2017 09:55:00,6.2,,,,,,,,,,,
18-12-2017 09:56:00,6.3,,,,,,,,,,,
18-12-2017 09:58:00,6.4,,,,,,,,,,,
18-12-2017 10:00:00,6.2,0.7,-1.3,4.8,,3.2,,,,,,
18-12-2017 10:01:00,6.2,0.8,,,,,,,,,,
18-12-2017 10:02:00,,0.8,,,,,,,,,,
18-12-2017 10:03:00,6.1,0.8,,,,,,,,,,
18-12-2017 10:04:00,,0.9,,,,,,,,,,
18-12-2017 10:05:00,6.3,0.9,,,,,,,,,,
18-12-2017 10:06:00,6.3,0.9,,,,,,,,,,
18-12-2017 10:08:00,6.2,,,,,,,,,,,
18-12-2017 10:10:00,6.5,,,,,,,,,,,
18-12-2017 10:11:00,6.7,1,,,,,,,,,,
18-12-2017 10:12:00,,1,,,,,,,,,,
18-12-2017 10:13:00,6.4,1,,,,,,,,,,
18-12-2017 10:14:00,,1,,,,,,,,,,
18-12-2017 10:15:00,6.3,1.1,,,,3.4,,,,,,
18-12-2017 10:16:00,6.2,1.2,,,,,,,,,,
18-12-2017 10:17:00,,1.1,,,,,,,,,,
18-12-2017 10:18:00,6.2,1.1,,,,,,,,,,
18-12-2017 10:20:00,6.2,,,,,,,,,,,
18-12-2017 10:21:00,6.2,,,,,,,,,,,
18-12-2017 10:22:00,,1.2,,,,,,,,,,
18-12-2017 10:23:00,6.3,1.2,,,,,,,,,,
18-12-2017 10:24:00,,1.2,,,,,,,,,,
18-12-2017 10:25:00,6.2,1.2,,,,,,,,,,
18-12-2017 10:26:00,6.2,1.1,,,,,,,,,,
18-12-2017 10:27:00,,1.1,,,,,,,,,,
18-12-2017 10:28:00,6.2,1.1,,,,,,,,,,
18-12-2017 10:29:00,,1.1,,,,,,,,,,
18-12-2017 10:30:00,6.1,1.2,-1.3,4.9,,3.3,,,,,,
18-12-2017 10:31:00,6.1,1.1,,,,,,,,,,
18-12-2017 10:32:00,,1.1,,,,,,,,,,
18-12-2017 10:33:00,6.1,1.1,,,,,,,,,,
18-12-2017 10:34:00,,1.1,,,,,,,,,,
18-12-2017 10:35:00,6.1,1.1,,,,,,,,,,
18-12-2017 10:36:00,6.1,1.1,,,,,,,,,,
18-12-2017 10:37:00,,1,,,,,,,,,,
18-12-2017 10:38:00,6.2,1,,,,,,,,,,
18-12-2017 10:39:00,,1,,,,,,,,,,
18-12-2017 10:40:00,6.2,1,,,,,,,,,,
18-12-2017 10:41:00,6.2,1,,,,,,,,,,
18-12-2017 10:42:00,,1.1,,,,,,,,,,
18-12-2017 10:43:00,6.2,,,,,,,,,,,
18-12-2017 10:45:00,6.2,1.1,,,,3.6,,,,,,
18-12-2017 10:46:00,6.2,,,,,,,,,,,
18-12-2017 10:48:00,6.1,,,,,,,,,,,
18-12-2017 10:50:00,6.1,,,,,,,,,,,
18-12-2017 10:51:00,6,,,,,,,,,,,
18-12-2017 10:53:00,6,,,,,,,,,,,
18-12-2017 10:55:00,6,,,,,,,,,,,
18-12-2017 10:56:00,6.1,,,,,,,,,,,
18-12-2017 10:58:00,6.1,,,,,,,,,,,
18-12-2017 11:00:00,6.2,1.1,-1.4,5,,3.6,,,,,,
18-12-2017 11:01:00,6.2,,,,,,,,,,,
18-12-2017 11:03:00,6.2,,,,,,,,,,,
18-12-2017 11:05:00,6.2,,,,,,,,,,,
18-12-2017 11:06:00,6.3,,,,,,,,,,,
18-12-2017 11:08:00,6.3,,,,,,,,,,,
18-12-2017 11:10:00,6.4,,,,,,,,,,,
18-12-2017 11:11:00,6.4,,,,,,,,,,,
18-12-2017 11:13:00,6.4,,,,,,,,,,,
18-12-2017 11:15:00,6.5,1.3,,,,3.6,,,,,,
18-12-2017 11:16:00,6.5,,,,,,,,,,,
18-12-2017 11:18:00,6.5,,,,,,,,,,,
18-12-2017 11:20:00,6.6,,,,,,,,,,,
18-12-2017 11:21:00,6.6,,,,,,,,,,,
18-12-2017 11:23:00,6.9,,,,,,,,,,,
18-12-2017 11:25:00,7,,,,,,,,,,,
18-12-2017 11:26:00,7,,,,,,,,,,,
18-12-2017 11:28:00,7,,,,,,,,,,,
18-12-2017 11:30:00,6.9,1.2,-1.5,5.1,,3.8,,,,,,
18-12-2017 11:31:00,6.8,,,,,,,,,,,
18-12-2017 11:33:00,6.7,,,,,,,,,,,
18-12-2017 11:35:00,6.7,,,,,,,,,,,
18-12-2017 11:36:00,6.6,,,,,,,,,,,
18-12-2017 11:38:00,6.6,,,,,,,,,,,
18-12-2017 11:40:00,6.6,,,,,,,,,,,
18-12-2017 11:41:00,6.5,,,,,,,,,,,
18-12-2017 11:43:00,6.4,,,,,,,,,,,
18-12-2017 11:45:00,6.4,1.1,,,,3.8,,,,,,
18-12-2017 11:46:00,6.5,,,,,,,,,,,
18-12-2017 11:48:00,6.5,,,,,,,,,,,
18-12-2017 11:50:00,6.5,,,,,,,,,,,
18-12-2017 11:51:00,6.4,,,,,,,,,,,
18-12-2017 11:53:00,6.4,,,,,,,,,,,
18-12-2017 11:55:00,6.4,,,,,,,,,,,
18-12-2017 11:56:00,6.3,,,,,,,,,,,
18-12-2017 11:58:00,6.3,,,,,,,,,,,
18-12-2017 12:00:00,6.3,1.1,-1,5.8,,3.9,,,,,,
18-12-2017 12:01:00,6.3,,,,,,,,,,,
18-12-2017 12:03:00,6.3,,,,,,,,,,,
18-12-2017 12:05:00,6.4,,,,,,,,,,,
18-12-2017 12:06:00,6.4,,,,,,,,,,,
18-12-2017 12:08:00,6.3,,,,,,,,,,,
18-12-2017 12:10:00,6.2,,,,,,,,,,,
18-12-2017 12:11:00,6.2,,,,,,,,,,,
18-12-2017 12:13:00,6.3,,,,,,,,,,,
18-12-2017 12:15:00,6.3,1.3,,,,3.9,,,,,,
18-12-2017 12:16:00,6.4,,,,,,,,,,,
18-12-2017 12:18:00,6.6,,,,,,,,,,,
18-12-2017 12:20:00,6.7,,,,,,,,,,,
18-12-2017 12:21:00,6.6,,,,,,,,,,,
18-12-2017 12:23:00,6.8,,,,,,,,,,,
18-12-2017 12:25:00,7,,,,,,,,,,,
18-12-2017 12:26:00,7,,,,,,,,,,,
18-12-2017 12:28:00,6.7,,,,,,,,,,,
18-12-2017 12:30:00,6.5,1.4,-1,5.6,,3.8,,,,,,
18-12-2017 12:31:00,6.7,,,,,,,,,,,
18-12-2017 12:33:00,6.9,,,,,,,,,,,
18-12-2017 12:35:00,7,,,,,,,,,,,
18-12-2017 12:36:00,7.3,,,,,,,,,,,
18-12-2017 12:38:00,7.3,,,,,,,,,,,
18-12-2017 12:40:00,7.3,,,,,,,,,,,
18-12-2017 12:41:00,7.3,,,,,,,,,,,
18-12-2017 12:43:00,7.3,,,,,,,,,,,
18-12-2017 12:45:00,7,1.5,,,,3.9,,,,,,
18-12-2017 12:46:00,6.8,,,,,,,,,,,
18-12-2017 12:48:00,6.8,,,,,,,,,,,
18-12-2017 12:50:00,6.7,,,,,,,,,,,
18-12-2017 12:51:00,6.6,,,,,,,,,,,
18-12-2017 12:53:00,6.8,,,,,,,,,,,
18-12-2017 12:55:00,6.8,,,,,,,,,,,
18-12-2017 12:56:00,6.7,,,,,,,,,,,
18-12-2017 12:58:00,6.7,,,,,,,,,,,
18-12-2017 13:00:00,6.7,1.8,-0.9,5.4,,3.8,,,,,,
18-12-2017 13:01:00,6.7,,,,,,,,,,,
18-12-2017 13:03:00,6.7,,,,,,,,,,,
18-12-2017 13:05:00,6.7,,,,,,,,,,,
18-12-2017 13:06:00,6.7,,,,,,,,,,,
18-12-2017 13:08:00,6.7,,,,,,,,,,,
18-12-2017 13:10:00,6.6,,,,,,,,,,,
18-12-2017 13:11:00,6.6,,,,,,,,,,,
18-12-2017 13:13:00,6.6,,,,,,,,,,,
18-12-2017 13:15:00,6.8,2,,,,3.9,,,,,,
18-12-2017 13:16:00,6.9,,,,,,,,,,,
18-12-2017 13:18:00,6.8,,,,,,,,,,,
18-12-2017 13:20:00,6.7,,,,,,,,,,,
18-12-2017 13:21:00,6.6,,,,,,,,,,,
18-12-2017 13:23:00,6.5,,,,,,,,,,,
18-12-2017 13:25:00,6.5,,,,,,,,,,,
18-12-2017 13:26:00,6.6,,,,,,,,,,,
18-12-2017 13:28:00,6.5,,,,,,,,,,,
18-12-2017 13:30:00,6.5,1.9,-0.9,5.4,,3.8,,,,,,
18-12-2017 13:31:00,6.5,,,,,,,,,,,
18-12-2017 13:33:00,6.5,,,,,,,,,,,
18-12-2017 13:35:00,6.5,,,,,,,,,,,
18-12-2017 13:36:00,6.6,,,,,,,,,,,
18-12-2017 13:38:00,6.6,,,,,,,,,,,
18-12-2017 13:40:00,6.4,,,,,,,,,,,
18-12-2017 13:41:00,6.3,,,,,,,,,,,
18-12-2017 13:43:00,6.5,,,,,,,,,,,
18-12-2017 13:45:00,6.5,1.9,,,,3.7,,,,,,
18-12-2017 13:46:00,6.5,,,,,,,,,,,
18-12-2017 13:48:00,6.5,,,,,,,,,,,
18-12-2017 13:50:00,6.4,,,,,,,,,,,
18-12-2017 13:51:00,6.5,,,,,,,,,,,
18-12-2017 13:53:00,6.4,,,,,,,,,,,
18-12-2017 13:55:00,6.3,,,,,,,,,,,
18-12-2017 13:56:00,6.3,,,,,,,,,,,
18-12-2017 13:58:00,6.4,,,,,,,,,,,
18-12-2017 14:00:00,6.5,2,-1.1,5.4,,3.6,,,,,,
18-12-2017 14:01:00,6.5,,,,,,,,,,,
18-12-2017 14:03:00,6.5,,,,,,,,,,,
18-12-2017 14:05:00,6.5,,,,,,,,,,,
18-12-2017 14:06:00,6.5,,,,,,,,,,,
18-12-2017 14:08:00,6.5,,,,,,,,,,,
18-12-2017 14:10:00,6.5,,,,,,,,,,,
18-12-2017 14:11:00,6.4,,,,,,,,,,,
18-12-2017 14:13:00,6.6,,,,,,,,,,,
18-12-2017 14:15:00,6.6,2.2,,,,3.6,,,,,,
18-12-2017 14:16:00,6.5,,,,,,,,,,,
18-12-2017 14:18:00,6.5,,,,,,,,,,,
18-12-2017 14:20:00,6.6,,,,,,,,,,,
18-12-2017 14:21:00,6.7,,,,,,,,,,,
18-12-2017 14:23:00,6.6,,,,,,,,,,,
18-12-2017 14:25:00,6.5,,,,,,,,,,,
18-12-2017 14:26:00,6.4,,,,,,,,,,,
18-12-2017 14:28:00,6.6,,,,,,,,,,,
18-12-2017 14:30:00,6.8,2,-1.2,5.3,,3.7,,,,,,
18-12-2017 14:31:00,6.8,,,,,,,,,,,
18-12-2017 14:33:00,6.6,,,,,,,,,,,
18-12-2017 14:35:00,6.4,,,,,,,,,,,
18-12-2017 14:36:00,6.5,,,,,,,,,,,
18-12-2017 14:38:00,6.6,,,,,,,,,,,
18-12-2017 14:40:00,6.6,,,,,,,,,,,
18-12-2017 14:41:00,6.7,,,,,,,,,,,
18-12-2017 14:43:00,6.6,,,,,,,,,,,
18-12-2017 14:45:00,6.6,2.1,,,,3.7,,,,,,
18-12-2017 14:46:00,6.5,,,,,,,,,,,
18-12-2017 14:48:00,6.3,,,,,,,,,,,
18-12-2017 14:50:00,6.2,,,,,,,,,,,
18-12-2017 14:51:00,6.2,,,,,,,,,,,
18-12-2017 14:53:00,6.3,,,,,,,,,,,
18-12-2017 14:55:00,6.2,,,,,,,,,,,
18-12-2017 14:56:00,6.3,,,,,,,,,,,
18-12-2017 14:58:00,6.3,,,,,,,,,,,
18-12-2017 15:00:00,6.3,1.8,-1.6,5.3,,3.6,,,,,,
18-12-2017 15:01:00,6.3,,,,,,,,,,,
18-12-2017 15:03:00,6.3,,,,,,,,,,,
18-12-2017 15:05:00,6.2,,,,,,,,,,,
18-12-2017 15:06:00,6.2,,,,,,,,,,,
18-12-2017 15:08:00,6.1,,,,,,,,,,,
18-12-2017 15:10:00,6.1,,,,,,,,,,,
18-12-2017 15:11:00,6.1,,,,,,,,,,,
18-12-2017 15:13:00,6.1,,,,,,,,,,,
18-12-2017 15:15:00,6.2,2,,,,3.7,,,,,,
18-12-2017 15:16:00,6.2,,,,,,,,,,,
18-12-2017 15:18:00,6.1,,,,,,,,,,,
18-12-2017 15:20:00,6.1,,,,,,,,,,,
18-12-2017 15:21:00,6.1,,,,,,,,,,,
18-12-2017 15:23:00,6.1,,,,,,,,,,,
18-12-2017 15:25:00,6,,,,,,,,,,,
18-12-2017 15:26:00,6,,,,,,,,,,,
18-12-2017 15:28:00,5.9,,,,,,,,,,,
18-12-2017 15:30:00,5.9,2,-1.8,5.1,,3.6,,,,,,
18-12-2017 15:31:00,5.9,,,,,,,,,,,
18-12-2017 15:33:00,5.9,,,,,,,,,,,
18-12-2017 15:35:00,5.9,,,,,,,,,,,
18-12-2017 15:36:00,5.9,,,,,,,,,,,
18-12-2017 15:38:00,5.8,,,,,,,,,,,
18-12-2017 15:40:00,5.8,,,,,,,,,,,
18-12-2017 15:41:00,5.8,,,,,,,,,,,
18-12-2017 15:43:00,5.8,,,,,,,,,,,
18-12-2017 15:45:00,5.8,1.8,,,,3.4,,,,,,
18-12-2017 15:46:00,5.8,,,,,,,,,,,
18-12-2017 15:48:00,5.8,,,,,,,,,,,
18-12-2017 15:50:00,5.8,,,,,,,,,,,
18-12-2017 15:51:00,5.9,,,,,,,,,,,
18-12-2017 15:53:00,5.8,,,,,,,,,,,
18-12-2017 15:55:00,5.8,,,,,,,,,,,
18-12-2017 15:56:00,5.8,,,,,,,,,,,
18-12-2017 15:58:00,5.8,,,,,,,,,,,
18-12-2017 16:00:00,5.8,1.6,-1.9,5,,3.5,,,,,,
18-12-2017 16:01:00,5.8,,,,,,,,,,,
18-12-2017 16:03:00,5.7,,,,,,,,,,,
18-12-2017 16:05:00,5.8,,,,,,,,,,,
18-12-2017 16:06:00,5.7,,,,,,,,,,,
18-12-2017 16:08:00,5.8,,,,,,,,,,,
18-12-2017 16:10:00,5.8,,,,,,,,,,,
18-12-2017 16:11:00,5.7,,,,,,,,,,,
18-12-2017 16:13:00,5.7,,,,,,,,,,,
18-12-2017 16:15:00,5.7,1.6,,,,3.6,,,,,,
18-12-2017 16:16:00,5.7,,,,,,,,,,,
18-12-2017 16:18:00,5.8,,,,,,,,,,,
18-12-2017 16:20:00,5.8,,,,,,,,,,,
18-12-2017 16:21:00,5.9,,,,,,,,,,,
18-12-2017 16:23:00,5.9,,,,,,,,,,,
18-12-2017 16:25:00,5.8,,,,,,,,,,,
18-12-2017 16:26:00,5.8,,,,,,,,,,,
18-12-2017 16:28:00,5.8,,,,,,,,,,,
18-12-2017 16:30:00,5.7,1.8,-2.1,4.8,,3.6,,,,,,
18-12-2017 16:31:00,5.8,,,,,,,,,,,
18-12-2017 16:33:00,5.9,,,,,,,,,,,
18-12-2017 16:35:00,5.9,,,,,,,,,,,
18-12-2017 16:36:00,5.9,,,,,,,,,,,
18-12-2017 16:38:00,5.8,,,,,,,,,,,
18-12-2017 16:40:00,5.8,,,,,,,,,,,
18-12-2017 16:41:00,5.8,,,,,,,,,,,
18-12-2017 16:43:00,5.9,,,,,,,,,,,
18-12-2017 16:45:00,5.9,1.9,,,,3.5,,,,,,
18-12-2017 16:46:00,5.8,,,,,,,,,,,
18-12-2017 16:48:00,5.8,,,,,,,,,,,
18-12-2017 16:50:00,5.8,,,,,,,,,,,
18-12-2017 16:51:00,5.8,,,,,,,,,,,
18-12-2017 16:53:00,5.8,,,,,,,,,,,
18-12-2017 16:55:00,5.8,,,,,,,,,,,
18-12-2017 16:56:00,5.9,,,,,,,,,,,
18-12-2017 16:58:00,5.9,,,,,,,,,,,
18-12-2017 17:00:00,5.7,2,-2.4,4.8,,3.5,,,,,,
18-12-2017 17:01:00,5.9,,,,,,,,,,,
18-12-2017 17:03:00,6,,,,,,,,,,,
18-12-2017 17:05:00,5.9,,,,,,,,,,,
18-12-2017 17:06:00,5.8,,,,,,,,,,,
18-12-2017 17:08:00,5.8,,,,,,,,,,,
18-12-2017 17:10:00,5.8,,,,,,,,,,,
18-12-2017 17:11:00,5.8,,,,,,,,,,,
18-12-2017 17:13:00,5.9,,,,,,,,,,,
18-12-2017 17:15:00,5.9,1.5,,,,3.5,,,,,,
18-12-2017 17:16:00,5.9,,,,,,,,,,,
18-12-2017 17:18:00,6,,,,,,,,,,,
18-12-2017 17:20:00,5.9,,,,,,,,,,,
18-12-2017 17:21:00,5.8,,,,,,,,,,,
18-12-2017 17:23:00,6,,,,,,,,,,,
18-12-2017 17:25:00,5.9,,,,,,,,,,,
18-12-2017 17:26:00,5.9,,,,,,,,,,,
18-12-2017 17:28:00,5.9,,,,,,,,,,,
18-12-2017 17:30:00,5.8,1.5,-2.6,4.8,,3.5,,,,,,
18-12-2017 17:31:00,5.9,,,,,,,,,,,
18-12-2017 17:33:00,5.9,,,,,,,,,,,
18-12-2017 17:35:00,5.9,,,,,,,,,,,
18-12-2017 17:36:00,5.8,,,,,,,,,,,
18-12-2017 17:38:00,5.8,,,,,,,,,,,
18-12-2017 17:40:00,5.8,,,,,,,,,,,
18-12-2017 17:41:00,5.9,,,,,,,,,,,
18-12-2017 17:43:00,5.8,,,,,,,,,,,
18-12-2017 17:45:00,5.8,1.5,,,,3.5,,,,,,
18-12-2017 17:46:00,5.9,,,,,,,,,,,
18-12-2017 17:48:00,5.8,,,,,,,,,,,
18-12-2017 17:50:00,5.9,,,,,,,,,,,
18-12-2017 17:51:00,5.9,,,,,,,,,,,
18-12-2017 17:53:00,5.9,,,,,,,,,,,
18-12-2017 17:55:00,5.9,,,,,,,,,,,
18-12-2017 17:56:00,5.8,,,,,,,,,,,
18-12-2017 17:58:00,5.8,,,,,,,,,,,
18-12-2017 18:00:00,5.8,1.5,-2.8,4.9,,3.5,,,,,,
18-12-2017 18:01:00,5.9,,,,,,,,,,,
18-12-2017 18:03:00,5.9,,,,,,,,,,,
18-12-2017 18:05:00,5.8,,,,,,,,,,,
18-12-2017 18:06:00,5.8,,,,,,,,,,,
18-12-2017 18:08:00,5.8,,,,,,,,,,,
18-12-2017 18:10:00,5.7,,,,,,,,,,,
18-12-2017 18:11:00,5.7,,,,,,,,,,,
18-12-2017 18:13:00,5.7,,,,,,,,,,,
18-12-2017 18:15:00,5.6,1.3,,,,3.5,,,,,,
18-12-2017 18:16:00,5.6,,,,,,,,,,,
18-12-2017 18:18:00,5.7,,,,,,,,,,,
18-12-2017 18:20:00,5.7,,,,,,,,,,,
18-12-2017 18:21:00,5.8,,,,,,,,,,,
18-12-2017 18:23:00,5.7,,,,,,,,,,,
18-12-2017 18:25:00,5.6,,,,,,,,,,,
18-12-2017 18:26:00,5.6,,,,,,,,,,,
18-12-2017 18:28:00,5.7,,,,,,,,,,,
18-12-2017 18:30:00,5.8,1.1,-2.8,4.8,,3.5,,,,,,
18-12-2017 18:31:00,5.8,,,,,,,,,,,
18-12-2017 18:33:00,5.7,,,,,,,,,,,
18-12-2017 18:35:00,5.8,,,,,,,,,,,
18-12-2017 18:36:00,5.7,,,,,,,,,,,
18-12-2017 18:38:00,5.7,,,,,,,,,,,
18-12-2017 18:40:00,5.7,,,,,,,,,,,
18-12-2017 18:41:00,5.7,,,,,,,,,,,
18-12-2017 18:43:00,5.6,,,,,,,,,,,
18-12-2017 18:45:00,5.7,1,,,,3.4,,,,,,
18-12-2017 18:46:00,5.7,,,,,,,,,,,
18-12-2017 18:48:00,5.7,,,,,,,,,,,
18-12-2017 18:50:00,5.7,,,,,,,,,,,
18-12-2017 18:51:00,5.7,,,,,,,,,,,
18-12-2017 18:53:00,5.7,,,,,,,,,,,
18-12-2017 18:55:00,5.7,,,,,,,,,,,
18-12-2017 18:56:00,5.8,,,,,,,,,,,
18-12-2017 18:58:00,5.8,,,,,,,,,,,
18-12-2017 19:00:00,5.8,0.9,-2.9,4.8,,3.4,,,,,,
18-12-2017 19:01:00,5.7,,,,,,,,,,,
18-12-2017 19:03:00,5.7,,,,,,,,,,,
18-12-2017 19:05:00,5.7,,,,,,,,,,,
18-12-2017 19:06:00,5.7,,,,,,,,,,,
18-12-2017 19:08:00,5.7,,,,,,,,,,,
18-12-2017 19:10:00,5.7,,,,,,,,,,,
18-12-2017 19:11:00,5.7,,,,,,,,,,,
18-12-2017 19:13:00,5.6,,,,,,,,,,,
18-12-2017 19:15:00,5.6,0.9,,,,3.4,,,,,,
18-12-2017 19:16:00,5.6,,,,,,,,,,,
18-12-2017 19:18:00,5.6,,,,,,,,,,,
18-12-2017 19:20:00,5.6,,,,,,,,,,,
18-12-2017 19:21:00,5.5,,,,,,,,,,,
18-12-2017 19:23:00,5.6,,,,,,,,,,,
18-12-2017 19:25:00,5.5,,,,,,,,,,,
18-12-2017 19:26:00,5.5,,,,,,,,,,,
18-12-2017 19:28:00,5.5,,,,,,,,,,,
18-12-2017 19:30:00,5.6,0.9,-3,4.6,,3.4,,,,,,
18-12-2017 19:31:00,5.6,,,,,,,,,,,
18-12-2017 19:33:00,5.5,,,,,,,,,,,
18-12-2017 19:35:00,5.5,,,,,,,,,,,
18-12-2017 19:36:00,5.4,,,,,,,,,,,
18-12-2017 19:38:00,5.4,,,,,,,,,,,
18-12-2017 19:40:00,5.3,,,,,,,,,,,
18-12-2017 19:41:00,5.5,,,,,,,,,,,
18-12-2017 19:43:00,5.6,,,,,,,,,,,
18-12-2017 19:45:00,5.5,0.9,,,,3.3,,,,,,
18-12-2017 19:46:00,5.5,,,,,,,,,,,
18-12-2017 19:48:00,5.5,,,,,,,,,,,
18-12-2017 19:50:00,5.5,,,,,,,,,,,
18-12-2017 19:51:00,5.5,,,,,,,,,,,
18-12-2017 19:53:00,5.4,,,,,,,,,,,
18-12-2017 19:55:00,5.5,,,,,,,,,,,
18-12-2017 19:56:00,5.5,,,,,,,,,,,
18-12-2017 19:58:00,5.5,,,,,,,,,,,
18-12-2017 20:00:00,5.4,0.6,-3,4.5,,3,,,,,,
18-12-2017 20:01:00,5.5,,,,,,,,,,,
18-12-2017 20:03:00,5.5,,,,,,,,,,,
18-12-2017 20:05:00,5.4,,,,,,,,,,,
18-12-2017 20:06:00,5.4,,,,,,,,,,,
18-12-2017 20:08:00,5.4,,,,,,,,,,,
18-12-2017 20:10:00,5.3,,,,,,,,,,,
18-12-2017 20:11:00,5.4,,,,,,,,,,,
18-12-2017 20:13:00,5.4,,,,,,,,,,,
18-12-2017 20:15:00,5.4,0.4,,,,3.1,,,,,,
18-12-2017 20:16:00,5.4,,,,,,,,,,,
18-12-2017 20:18:00,5.3,,,,,,,,,,,
18-12-2017 20:20:00,5.4,,,,,,,,,,,
18-12-2017 20:21:00,5.4,,,,,,,,,,,
18-12-2017 20:23:00,5.3,,,,,,,,,,,
18-12-2017 20:25:00,5.4,,,,,,,,,,,
18-12-2017 20:26:00,5.4,,,,,,,,,,,
18-12-2017 20:28:00,5.5,,,,,,,,,,,
18-12-2017 20:30:00,5.4,0.6,-3,4.4,,2.8,,,,,,
18-12-2017 20:31:00,5.4,,,,,,,,,,,
18-12-2017 20:33:00,5.5,,,,,,,,,,,
18-12-2017 20:35:00,5.5,,,,,,,,,,,
18-12-2017 20:36:00,5.6,,,,,,,,,,,
18-12-2017 20:38:00,5.6,,,,,,,,,,,
18-12-2017 20:40:00,5.5,,,,,,,,,,,
18-12-2017 20:41:00,5.5,,,,,,,,,,,
18-12-2017 20:43:00,5.5,,,,,,,,,,,
18-12-2017 20:45:00,5.5,0.7,,,,2.2,,,,,,
18-12-2017 20:46:00,5.5,,,,,,,,,,,
18-12-2017 20:48:00,5.5,,,,,,,,,,,
18-12-2017 20:50:00,5.5,,,,,,,,,,,
18-12-2017 20:51:00,5.5,,,,,,,,,,,
18-12-2017 20:53:00,5.6,,,,,,,,,,,
18-12-2017 20:55:00,5.5,,,,,,,,,,,
18-12-2017 20:56:00,5.4,,,,,,,,,,,
18-12-2017 20:58:00,5.5,,,,,,,,,,,
18-12-2017 21:00:00,5.5,0.6,-2.8,4.3,,2.1,,,,,,
18-12-2017 21:01:00,5.4,,,,,,,,,,,
18-12-2017 21:03:00,5.4,,,,,,,,,,,
18-12-2017 21:05:00,5.4,,,,,,,,,,,
18-12-2017 21:06:00,5.4,,,,,,,,,,,
